table_name,field_name,language,translation,record_id,field_value
stops,stop_desc,de,Judkins Park nach Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,it,Judkins Park a Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,ko,Judkins Park에서 Downtown Redmond 방향,,Judkins Park to Downtown Redmond
stops,stop_desc,fa,Judkins Park به Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,ru,Judkins Park до Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,sr,Judkins Park до Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,tl,Judkins Park papunta Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,vi,Judkins Park đến Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,cy,Judkins Park i Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,sw,Judkins Park kwenda Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,pt-PT,Judkins Park para Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,af,Judkins Park na Downtown Redmond,,Judkins Park to Downtown Redmond
stops,stop_desc,es,Judkins Park a Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,zh-Hans,Judkins Park 到 Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,ar,Judkins Park إلى Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,bs,Judkins Park do Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,hr,Judkins Park do Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,nl,Judkins Park naar Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,fr,Judkins Park vers Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,de,Judkins Park nach Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,it,Judkins Park a Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,ko,Judkins Park에서 Lynnwood 방향,,Judkins Park to Lynnwood
stops,stop_desc,fa,Judkins Park به Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,ru,Judkins Park до Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,sr,Judkins Park до Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,tl,Judkins Park papunta Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,vi,Judkins Park đến Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,cy,Judkins Park i Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,sw,Judkins Park kwenda Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,pt-PT,Judkins Park para Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,af,Judkins Park na Lynnwood,,Judkins Park to Lynnwood
stops,stop_desc,es,Kent Des Moines a Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,zh-Hans,Kent Des Moines 到 Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,ar,Kent Des Moines إلى Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,bs,Kent Des Moines do Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,hr,Kent Des Moines do Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,nl,Kent Des Moines naar Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,fr,Kent Des Moines vers Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,de,Kent Des Moines nach Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,it,Kent Des Moines a Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,ko,Kent Des Moines에서 Federal Way 방향,,Kent Des Moines to Federal Way
stops,stop_desc,fa,Kent Des Moines به Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,ru,Kent Des Moines до Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,sr,Kent Des Moines до Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,tl,Kent Des Moines papunta Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,vi,Kent Des Moines đến Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,cy,Kent Des Moines i Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,sw,Kent Des Moines kwenda Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,pt-PT,Kent Des Moines para Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,af,Kent Des Moines na Federal Way,,Kent Des Moines to Federal Way
stops,stop_desc,es,Kent Des Moines a Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,zh-Hans,Kent Des Moines 到 Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,ar,Kent Des Moines إلى Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,bs,Kent Des Moines do Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,hr,Kent Des Moines do Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,nl,Kent Des Moines naar Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,fr,Kent Des Moines vers Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,de,Kent Des Moines nach Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,it,Kent Des Moines a Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,ko,Kent Des Moines에서 Lynnwood 방향,,Kent Des Moines to Lynnwood
stops,stop_desc,fa,Kent Des Moines به Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,ru,Kent Des Moines до Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,sr,Kent Des Moines до Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,tl,Kent Des Moines papunta Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,vi,Kent Des Moines đến Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,cy,Kent Des Moines i Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,sw,Kent Des Moines kwenda Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,pt-PT,Kent Des Moines para Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,af,Kent Des Moines na Lynnwood,,Kent Des Moines to Lynnwood
stops,stop_desc,es,Lynnwood desde Federal Way,,Lynnwood from Federal Way
stops,stop_desc,zh-Hans,Lynnwood 从 Federal Way,,Lynnwood from Federal Way
stops,stop_desc,ar,Lynnwood من Federal Way,,Lynnwood from Federal Way
stops,stop_desc,bs,Lynnwood od Federal Way,,Lynnwood from Federal Way
stops,stop_desc,hr,Lynnwood od Federal Way,,Lynnwood from Federal Way
stops,stop_desc,nl,Lynnwood van Federal Way,,Lynnwood from Federal Way
stops,stop_desc,fr,Lynnwood depuis Federal Way,,Lynnwood from Federal Way
stops,stop_desc,de,Lynnwood von Federal Way,,Lynnwood from Federal Way
stops,stop_desc,it,Lynnwood da Federal Way,,Lynnwood from Federal Way
stops,stop_desc,ko,Federal Way에서 Lynnwood 방향,,Lynnwood from Federal Way
stops,stop_desc,fa,Lynnwood از Federal Way,,Lynnwood from Federal Way
stops,stop_desc,ru,Lynnwood от Federal Way,,Lynnwood from Federal Way
stops,stop_desc,sr,Lynnwood од Federal Way,,Lynnwood from Federal Way
stops,stop_desc,tl,Lynnwood mula sa Federal Way,,Lynnwood from Federal Way
stops,stop_desc,vi,Lynnwood từ Federal Way,,Lynnwood from Federal Way
stops,stop_desc,cy,Lynnwood o Federal Way,,Lynnwood from Federal Way
stops,stop_desc,sw,Lynnwood kutoka Federal Way,,Lynnwood from Federal Way
stops,stop_desc,pt-PT,Lynnwood de Federal Way,,Lynnwood from Federal Way
stops,stop_desc,af,Lynnwood van Federal Way,,Lynnwood from Federal Way
stops,stop_desc,es,Lynnwood a Federal Way,,Lynnwood to Federal Way
stops,stop_desc,zh-Hans,Lynnwood 到 Federal Way,,Lynnwood to Federal Way
stops,stop_desc,ar,Lynnwood إلى Federal Way,,Lynnwood to Federal Way
stops,stop_desc,bs,Lynnwood do Federal Way,,Lynnwood to Federal Way
stops,stop_desc,hr,Lynnwood do Federal Way,,Lynnwood to Federal Way
stops,stop_desc,nl,Lynnwood naar Federal Way,,Lynnwood to Federal Way
stops,stop_desc,fr,Lynnwood vers Federal Way,,Lynnwood to Federal Way
stops,stop_desc,de,Lynnwood nach Federal Way,,Lynnwood to Federal Way
stops,stop_desc,it,Lynnwood a Federal Way,,Lynnwood to Federal Way
stops,stop_desc,ko,Lynnwood에서 Federal Way 방향,,Lynnwood to Federal Way
stops,stop_desc,fa,Lynnwood به Federal Way,,Lynnwood to Federal Way
stops,stop_desc,ru,Lynnwood до Federal Way,,Lynnwood to Federal Way
stops,stop_desc,sr,Lynnwood до Federal Way,,Lynnwood to Federal Way
stops,stop_desc,tl,Lynnwood papunta Federal Way,,Lynnwood to Federal Way
stops,stop_desc,vi,Lynnwood đến Federal Way,,Lynnwood to Federal Way
stops,stop_desc,cy,Lynnwood i Federal Way,,Lynnwood to Federal Way
stops,stop_desc,sw,Lynnwood kwenda Federal Way,,Lynnwood to Federal Way
stops,stop_desc,pt-PT,Lynnwood para Federal Way,,Lynnwood to Federal Way
stops,stop_desc,af,Lynnwood na Federal Way,,Lynnwood to Federal Way
stops,stop_desc,es,Marymoor Village a Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,zh-Hans,Marymoor Village 到 Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,ar,Marymoor Village إلى Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,bs,Marymoor Village do Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,hr,Marymoor Village do Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,nl,Marymoor Village naar Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,fr,Marymoor Village vers Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,de,Marymoor Village nach Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,it,Marymoor Village a Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,ko,Marymoor Village에서 Downtown Redmond 방향,,Marymoor Village to Downtown Redmond
stops,stop_desc,fa,Marymoor Village به Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,ru,Marymoor Village до Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,sr,Marymoor Village до Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,tl,Marymoor Village papunta Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,vi,Marymoor Village đến Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,cy,Marymoor Village i Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,sw,Marymoor Village kwenda Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,pt-PT,Marymoor Village para Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,af,Marymoor Village na Downtown Redmond,,Marymoor Village to Downtown Redmond
stops,stop_desc,es,Marymoor Village a South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,zh-Hans,Marymoor Village 到 South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,ar,Marymoor Village إلى South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,bs,Marymoor Village do South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,hr,Marymoor Village do South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,nl,Marymoor Village naar South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,fr,Marymoor Village vers South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,de,Marymoor Village nach South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,it,Marymoor Village a South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,ko,Marymoor Village에서 South Bellevue 방향,,Marymoor Village to South Bellevue
stops,stop_desc,fa,Marymoor Village به South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,ru,Marymoor Village до South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,sr,Marymoor Village до South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,tl,Marymoor Village papunta South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,vi,Marymoor Village đến South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,cy,Marymoor Village i South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,sw,Marymoor Village kwenda South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,pt-PT,Marymoor Village para South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,af,Marymoor Village na South Bellevue,,Marymoor Village to South Bellevue
stops,stop_desc,es,Mercer Island a Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,zh-Hans,Mercer Island 到 Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,ar,Mercer Island إلى Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,bs,Mercer Island do Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,hr,Mercer Island do Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,nl,Mercer Island naar Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,fr,Mercer Island vers Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,de,Mercer Island nach Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,it,Mercer Island a Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,ko,Mercer Island에서 Downtown Redmond 방향,,Mercer Island to Downtown Redmond
stops,stop_desc,fa,Mercer Island به Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,ru,Mercer Island до Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,sr,Mercer Island до Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,tl,Mercer Island papunta Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,vi,Mercer Island đến Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,cy,Mercer Island i Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,sw,Mercer Island kwenda Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,pt-PT,Mercer Island para Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,af,Mercer Island na Downtown Redmond,,Mercer Island to Downtown Redmond
stops,stop_desc,es,Mercer Island a Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,zh-Hans,Mercer Island 到 Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,ar,Mercer Island إلى Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,bs,Mercer Island do Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,hr,Mercer Island do Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,nl,Mercer Island naar Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,fr,Mercer Island vers Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,de,Mercer Island nach Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,it,Mercer Island a Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,ko,Mercer Island에서 Lynnwood 방향,,Mercer Island to Lynnwood
stops,stop_desc,fa,Mercer Island به Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,ru,Mercer Island до Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,sr,Mercer Island до Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,tl,Mercer Island papunta Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,vi,Mercer Island đến Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,cy,Mercer Island i Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,sw,Mercer Island kwenda Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,pt-PT,Mercer Island para Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,af,Mercer Island na Lynnwood,,Mercer Island to Lynnwood
stops,stop_desc,es,Mount Baker a Federal Way,,Mount Baker to Federal Way
stops,stop_desc,zh-Hans,Mount Baker 到 Federal Way,,Mount Baker to Federal Way
stops,stop_desc,ar,Mount Baker إلى Federal Way,,Mount Baker to Federal Way
stops,stop_desc,bs,Mount Baker do Federal Way,,Mount Baker to Federal Way
stops,stop_desc,hr,Mount Baker do Federal Way,,Mount Baker to Federal Way
stops,stop_desc,nl,Mount Baker naar Federal Way,,Mount Baker to Federal Way
stops,stop_desc,fr,Mount Baker vers Federal Way,,Mount Baker to Federal Way
stops,stop_desc,de,Mount Baker nach Federal Way,,Mount Baker to Federal Way
stops,stop_desc,it,Mount Baker a Federal Way,,Mount Baker to Federal Way
stops,stop_desc,ko,Mount Baker에서 Federal Way 방향,,Mount Baker to Federal Way
stops,stop_desc,fa,Mount Baker به Federal Way,,Mount Baker to Federal Way
stops,stop_desc,ru,Mount Baker до Federal Way,,Mount Baker to Federal Way
stops,stop_desc,sr,Mount Baker до Federal Way,,Mount Baker to Federal Way
stops,stop_desc,tl,Mount Baker papunta Federal Way,,Mount Baker to Federal Way
stops,stop_desc,vi,Mount Baker đến Federal Way,,Mount Baker to Federal Way
stops,stop_desc,cy,Mount Baker i Federal Way,,Mount Baker to Federal Way
stops,stop_desc,sw,Mount Baker kwenda Federal Way,,Mount Baker to Federal Way
stops,stop_desc,pt-PT,Mount Baker para Federal Way,,Mount Baker to Federal Way
stops,stop_desc,af,Mount Baker na Federal Way,,Mount Baker to Federal Way
stops,stop_desc,es,Mount Baker a Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,zh-Hans,Mount Baker 到 Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,ar,Mount Baker إلى Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,bs,Mount Baker do Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,hr,Mount Baker do Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,nl,Mount Baker naar Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,fr,Mount Baker vers Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,de,Mount Baker nach Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,it,Mount Baker a Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,ko,Mount Baker에서 Lynnwood 방향,,Mount Baker to Lynnwood
stops,stop_desc,fa,Mount Baker به Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,ru,Mount Baker до Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,sr,Mount Baker до Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,tl,Mount Baker papunta Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,vi,Mount Baker đến Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,cy,Mount Baker i Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,sw,Mount Baker kwenda Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,pt-PT,Mount Baker para Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,af,Mount Baker na Lynnwood,,Mount Baker to Lynnwood
stops,stop_desc,es,Mountlake Terrace a Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,zh-Hans,Mountlake Terrace 到 Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,ar,Mountlake Terrace إلى Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,bs,Mountlake Terrace do Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,hr,Mountlake Terrace do Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,nl,Mountlake Terrace naar Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,fr,Mountlake Terrace vers Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,de,Mountlake Terrace nach Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,it,Mountlake Terrace a Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,ko,Mountlake Terrace에서 Federal Way 방향,,Mountlake Terrace to Federal Way
stops,stop_desc,fa,Mountlake Terrace به Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,ru,Mountlake Terrace до Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,sr,Mountlake Terrace до Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,tl,Mountlake Terrace papunta Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,vi,Mountlake Terrace đến Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,cy,Mountlake Terrace i Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,sw,Mountlake Terrace kwenda Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,pt-PT,Mountlake Terrace para Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,af,Mountlake Terrace na Federal Way,,Mountlake Terrace to Federal Way
stops,stop_desc,es,Mountlake Terrace a Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,zh-Hans,Mountlake Terrace 到 Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,ar,Mountlake Terrace إلى Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,bs,Mountlake Terrace do Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,hr,Mountlake Terrace do Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,nl,Mountlake Terrace naar Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,fr,Mountlake Terrace vers Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,de,Mountlake Terrace nach Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,it,Mountlake Terrace a Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,ko,Mountlake Terrace에서 Lynnwood 방향,,Mountlake Terrace to Lynnwood
stops,stop_desc,fa,Mountlake Terrace به Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,ru,Mountlake Terrace до Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,sr,Mountlake Terrace до Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,tl,Mountlake Terrace papunta Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,vi,Mountlake Terrace đến Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,cy,Mountlake Terrace i Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,sw,Mountlake Terrace kwenda Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,pt-PT,Mountlake Terrace para Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,af,Mountlake Terrace na Lynnwood,,Mountlake Terrace to Lynnwood
stops,stop_desc,es,Northgate a Federal Way,,Northgate to Federal Way
stops,stop_desc,zh-Hans,Northgate 到 Federal Way,,Northgate to Federal Way
stops,stop_desc,ar,Northgate إلى Federal Way,,Northgate to Federal Way
stops,stop_desc,bs,Northgate do Federal Way,,Northgate to Federal Way
stops,stop_desc,hr,Northgate do Federal Way,,Northgate to Federal Way
stops,stop_desc,nl,Northgate naar Federal Way,,Northgate to Federal Way
stops,stop_desc,fr,Northgate vers Federal Way,,Northgate to Federal Way
stops,stop_desc,de,Northgate nach Federal Way,,Northgate to Federal Way
stops,stop_desc,it,Northgate a Federal Way,,Northgate to Federal Way
stops,stop_desc,ko,Northgate에서 Federal Way 방향,,Northgate to Federal Way
stops,stop_desc,fa,Northgate به Federal Way,,Northgate to Federal Way
stops,stop_desc,ru,Northgate до Federal Way,,Northgate to Federal Way
stops,stop_desc,sr,Northgate до Federal Way,,Northgate to Federal Way
stops,stop_desc,tl,Northgate papunta Federal Way,,Northgate to Federal Way
stops,stop_desc,vi,Northgate đến Federal Way,,Northgate to Federal Way
stops,stop_desc,cy,Northgate i Federal Way,,Northgate to Federal Way
stops,stop_desc,sw,Northgate kwenda Federal Way,,Northgate to Federal Way
stops,stop_desc,pt-PT,Northgate para Federal Way,,Northgate to Federal Way
stops,stop_desc,af,Northgate na Federal Way,,Northgate to Federal Way
stops,stop_desc,es,Northgate a Lynnwood,,Northgate to Lynnwood
stops,stop_desc,zh-Hans,Northgate 到 Lynnwood,,Northgate to Lynnwood
stops,stop_desc,ar,Northgate إلى Lynnwood,,Northgate to Lynnwood
stops,stop_desc,bs,Northgate do Lynnwood,,Northgate to Lynnwood
stops,stop_desc,hr,Northgate do Lynnwood,,Northgate to Lynnwood
stops,stop_desc,nl,Northgate naar Lynnwood,,Northgate to Lynnwood
stops,stop_desc,fr,Northgate vers Lynnwood,,Northgate to Lynnwood
stops,stop_desc,de,Northgate nach Lynnwood,,Northgate to Lynnwood
stops,stop_desc,it,Northgate a Lynnwood,,Northgate to Lynnwood
stops,stop_desc,ko,Northgate에서 Lynnwood 방향,,Northgate to Lynnwood
stops,stop_desc,fa,Northgate به Lynnwood,,Northgate to Lynnwood
stops,stop_desc,ru,Northgate до Lynnwood,,Northgate to Lynnwood
stops,stop_desc,sr,Northgate до Lynnwood,,Northgate to Lynnwood
stops,stop_desc,tl,Northgate papunta Lynnwood,,Northgate to Lynnwood
stops,stop_desc,vi,Northgate đến Lynnwood,,Northgate to Lynnwood
stops,stop_desc,cy,Northgate i Lynnwood,,Northgate to Lynnwood
stops,stop_desc,sw,Northgate kwenda Lynnwood,,Northgate to Lynnwood
stops,stop_desc,pt-PT,Northgate para Lynnwood,,Northgate to Lynnwood
stops,stop_desc,af,Northgate na Lynnwood,,Northgate to Lynnwood
stops,stop_desc,es,Old City Hall a St Joseph,,Old City Hall to St Joseph
stops,stop_desc,zh-Hans,Old City Hall 到 St Joseph,,Old City Hall to St Joseph
stops,stop_desc,ar,Old City Hall إلى St Joseph,,Old City Hall to St Joseph
stops,stop_desc,bs,Old City Hall do St Joseph,,Old City Hall to St Joseph
stops,stop_desc,hr,Old City Hall do St Joseph,,Old City Hall to St Joseph
stops,stop_desc,nl,Old City Hall naar St Joseph,,Old City Hall to St Joseph
stops,stop_desc,fr,Old City Hall vers St Joseph,,Old City Hall to St Joseph
stops,stop_desc,de,Old City Hall nach St Joseph,,Old City Hall to St Joseph
stops,stop_desc,it,Old City Hall a St Joseph,,Old City Hall to St Joseph
stops,stop_desc,ko,Old City Hall에서 St Joseph 방향,,Old City Hall to St Joseph
stops,stop_desc,fa,Old City Hall به St Joseph,,Old City Hall to St Joseph
stops,stop_desc,ru,Old City Hall до St Joseph,,Old City Hall to St Joseph
stops,stop_desc,sr,Old City Hall до St Joseph,,Old City Hall to St Joseph
stops,stop_desc,tl,Old City Hall papunta St Joseph,,Old City Hall to St Joseph
stops,stop_desc,vi,Old City Hall đến St Joseph,,Old City Hall to St Joseph
stops,stop_desc,cy,Old City Hall i St Joseph,,Old City Hall to St Joseph
stops,stop_desc,sw,Old City Hall kwenda St Joseph,,Old City Hall to St Joseph
stops,stop_desc,pt-PT,Old City Hall para St Joseph,,Old City Hall to St Joseph
stops,stop_desc,af,Old City Hall na St Joseph,,Old City Hall to St Joseph
stops,stop_desc,es,Old City Hall a Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,zh-Hans,Old City Hall 到 Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,ar,Old City Hall إلى Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,bs,Old City Hall do Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,hr,Old City Hall do Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,nl,Old City Hall naar Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,fr,Old City Hall vers Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,de,Old City Hall nach Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,it,Old City Hall a Tacoma Dome,,Old City Hall to Tacoma Dome
